Dimension,State,Account Length,Area Code,Phone,Int'l Plan,VMail Plan,VMail Message,Day Mins,Day Calls,Day Charge,Eve Mins,Eve Calls,Eve Charge,Night Mins,Night Calls,Night Charge,Intl Mins,Intl Calls,Intl Charge,CustServ Calls,Churn?
DummyDim3,AR,135,658,641-7194,no,no,0,0.10815082,3,3.79176472,2.42098752,4,2.69568379,2.20288766,400,4.59316524,5.59171836,7,0.68933381,7,False.
DummyDim3,MO,54,777,188-2120,no,no,0,3.10991193,5,2.82754971,3.55613532,1,4.99789024,4.62938226,100,4.8663286,4.44391226,3,5.18139785,6,True.
DummyDim3,MI,14,777,743-9903,no,no,0,9.39700892,4,6.41847615,6.70342671,3,7.13914242,5.74525735,150,4.83306799,5.05586981,6,7.84804948,2,True.
DummyDim3,MD,143,776,484-5654,yes,yes,600,6.82579579,4,6.43910729,7.12186653,2,5.7335247,3.15174412,200,4.58218466,5.16083346,7,6.35098691,5,True.
DummyDim3,KY,83,758,522-6676,no,no,0,5.08509546,2,5.96742278,7.11362896,0,3.27331105,0.39584507,300,9.27595035,4.49722191,6,2.96651395,12,True.
DummyDim3,KS,115,758,651-9246,yes,yes,200,8.59527178,2,9.52077024,6.87257797,4,6.90571551,2.80507313,250,4.91240514,4.99447067,4,6.8844709,5,True.
DummyDim3,OR,105,798,773-1289,yes,no,0,3.4976982,2,1.28576297,3.15100191,1,1.12250299,1.96140151,400,1.90550067,5.44678969,9,1.8818637,6,False.
DummyDim3,MI,178,777,952-7736,no,no,0,6.49138835,3,6.55237471,5.42554162,5,5.00015588,5.37587362,300,4.99662641,3.52503325,6,4.64898867,5,False.
DummyDim3,AK,191,657,405-9807,no,yes,200,15.342824,5,7.10759312,4.12844428,3,10.6686994,6.43256148,0,8.65586848,5.42903116,6,5.26257149,2,True.
DummyDim3,MT,159,778,844-9437,yes,no,0,12.7085668,4,7.97610146,6.76348838,1,7.89243531,5.06113862,150,8.59544452,3.69663339,6,2.50741554,8,False.
DummyDim3,VA,114,866,670-4375,no,no,0,12.2773073,2,9.58624056,6.75696628,2,9.42000465,3.16268634,150,5.79832841,4.67100775,5,8.89451092,3,True.
DummyDim3,WV,172,878,139-2923,no,yes,800,6.15258312,4,5.51117234,4.18310372,3,5.97817456,4.9504177,400,5.41136399,5.03334255,8,1.05192525,8,False.
DummyDim3,WY,18,878,119-4124,yes,no,0,0.28098641,5,1.65462326,3.83718301,0,4.75040689,2.0418892,300,3.39482485,4.90060839,7,3.10813867,7,False.
DummyDim3,ID,189,736,667-2795,yes,yes,600,0.31821213,4,3.32203784,4.70795606,4,2.76889062,2.37910085,350,3.39486924,5.15712642,6,4.09732978,5,False.
DummyDim3,VT,154,868,515-4332,no,no,0,5.74988318,3,6.87871089,4.21231711,6,5.11532341,5.23263133,200,3.08582263,4.28689881,6,7.80515606,2,True.
DummyDim3,GA,84,716,495-3752,yes,yes,400,1.69660003,1,1.46765409,0.12174516,0,4.94619428,4.46017277,100,5.30900919,4.4204035,4,1.02811164,8,False.
DummyDim3,SD,66,836,576-1605,yes,no,0,9.86874967,4,7.27034954,9.19091488,2,7.38449088,3.75523447,200,5.71444266,6.07087297,5,8.05802177,4,True.
DummyDim3,SD,60,836,781-1704,no,yes,700,3.88685808,5,2.80759969,7.42912368,0,4.75195426,3.30344708,300,5.6020799,4.80068907,5,5.1549646,6,True.
DummyDim3,ID,190,736,661-1322,no,no,0,4.66228455,4,5.44764682,7.16056964,11,1.60078991,2.74054366,550,0.35120411,4.40650755,7,6.26270888,2,False.
DummyDim3,MI,182,777,681-9396,yes,no,0,8.53567792,2,9.2392728,7.09904236,5,4.14866939,2.8625891,250,5.75598222,6.65742308,9,3.08249297,4,True.
DummyDim3,CT,118,678,104-7394,no,no,0,0.56472578,6,1.8971635,1.69467396,4,4.35892785,3.51246808,400,3.84161589,4.54478565,6,0.50074553,7,False.
DummyDim3,VA,171,866,631-4369,no,yes,400,1.95763603,3,9.91332249,13.6220967,11,1.48542253,3.40000006,350,1.35709732,5.29350687,5,12.8834442,0,False.
DummyDim3,CO,184,677,202-8221,no,no,0,4.4419403,0,6.30776385,4.96701945,5,2.50100962,6.45542714,150,4.85086097,4.32424241,3,5.04406895,5,False.
DummyDim3,WY,110,878,896-8846,no,no,0,2.45421425,7,4.91867842,2.91122469,9,3.96451395,2.13303341,250,6.488242,5.15460412,3,0.78392602,4,False.
DummyDim3,CA,83,676,476-9008,yes,yes,100,0.85943563,5,3.0872472,3.9694925,6,3.36117419,5.5528236,200,3.81951945,6.19866626,3,4.1110218,5,False.
DummyDim3,MT,117,778,161-4655,no,no,0,1.8552675,5,2.96038629,2.43534853,6,3.03146812,2.85395147,250,1.25039443,4.84953008,5,6.88157735,2,False.
DummyDim3,MT,108,778,573-6368,no,no,0,8.27290926,2,6.54756891,7.94329875,0,5.65334702,1.07699772,300,8.10669482,5.48941844,7,1.82840565,7,True.
DummyDim3,AK,107,657,413-3714,yes,yes,300,10.7973852,5,7.54673917,6.90361932,3,8.07135946,5.87399416,50,3.95691657,4.36704372,6,9.55829805,2,True.
DummyDim3,VA,152,866,433-2968,yes,yes,500,4.33699369,3,4.68553846,4.74438985,0,4.87286257,2.90821957,200,5.50504908,4.09328067,5,3.95284654,7,True.
DummyDim3,IA,56,736,931-2435,no,no,0,8.55089074,2,3.74307396,7.04678473,6,9.10997825,2.79846214,100,3.97618188,4.76702857,7,10.691279,3,True.
DummyDim3,MA,164,776,515-4575,no,yes,0,6.88049658,2,12.0674863,7.59406256,10,2.88239374,2.36373603,350,5.44872248,3.00943355,5,2.60331531,6,True.
DummyDim3,OH,78,797,824-1179,yes,no,0,8.231573,2,7.33658758,4.18571962,6,5.08069578,7.56873773,250,5.23975413,5.8738665,7,3.06526506,5,False.
DummyDim3,MI,26,777,100-2030,yes,yes,100,8.16733369,2,7.33607088,9.20483646,0,5.68383237,2.24205138,250,6.89398478,6.0610716,5,3.65416737,8,True.
DummyDim3,VT,64,868,942-6150,no,yes,400,6.87378904,4,2.92006397,6.84725097,0,6.49963065,4.97752585,200,6.39132261,3.94215945,5,4.9637224,5,True.
DummyDim3,WV,166,878,189-9333,yes,no,0,4.93342777,4,3.43028283,3.78919536,0,6.84467083,5.06494948,100,4.60100268,5.3308322,2,8.30079058,4,True.
DummyDim3,OR,30,798,770-9513,no,yes,200,4.69368093,2,5.77527657,5.16486067,6,3.61230137,6.34028717,250,5.67257263,5.42682135,3,3.56089302,6,True.
DummyDim3,TN,84,847,539-8051,no,yes,800,3.4859765,1,5.26979044,1.95625769,2,4.99318073,3.88712374,250,3.63775787,4.27763545,6,4.42428766,6,False.
DummyDim3,MN,123,777,170-5547,yes,yes,400,8.19234168,6,5.47747927,7.23547294,2,6.05338875,4.19385926,150,6.47226924,4.62857225,6,3.80363399,6,True.
DummyDim3,HI,62,727,558-7252,no,yes,700,5.7725714,5,4.50845616,6.16010257,2,6.54573272,5.1122525,250,4.88508106,5.35204894,3,7.65657744,5,False.
DummyDim3,NV,188,788,977-9452,no,no,0,0.17778101,5,3.62674157,4.46164302,5,3.54762611,2.69912988,300,2.71730439,5.10489712,4,6.65174454,3,False.
DummyDim3,WV,72,878,588-5823,yes,no,0,1.23520339,5,4.73645434,2.1921203,7,3.49654183,3.5371972,150,3.50181839,6.55086157,4,3.7485772,3,False.
DummyDim3,MS,114,778,324-1149,no,yes,400,2.4949595,2,3.75515387,5.42380779,8,0.23893301,5.48697718,350,1.23285303,5.92664519,5,6.14594761,3,False.
DummyDim3,ID,68,736,685-1694,no,yes,800,1.80101373,2,4.44690567,6.06425761,1,2.78402149,2.76257458,300,3.98531045,7.50628252,6,5.83961685,6,False.
DummyDim3,WY,32,878,899-4421,no,yes,600,7.7976485,4,4.7968579,2.93656427,4,5.57712163,6.95950321,0,5.14506905,5.13447244,7,4.68196092,3,True.
DummyDim3,LA,109,766,179-8832,no,no,0,6.52440534,6,6.08136141,7.80570102,6,3.88223328,5.13244248,250,4.04880065,4.82103474,9,5.77253523,3,True.
DummyDim3,NC,159,786,989-7245,no,yes,100,4.72084235,5,0.83708718,0.27607661,7,1.30723506,3.10822655,200,2.81705566,4.89147559,3,1.66364286,4,False.
DummyDim3,MD,92,776,616-7900,yes,no,0,3.96074441,3,3.34934296,3.30769402,1,3.98971011,5.08393872,100,6.46253222,6.36267742,4,0.7637664,8,True.
DummyDim3,NH,169,787,281-2758,yes,yes,400,0.58979406,3,3.00692399,4.24407236,2,2.81566783,3.071649,200,3.61445462,4.21434567,6,3.51024735,5,False.
DummyDim3,KY,135,758,717-2473,no,yes,400,8.92537234,2,5.7130555,6.24282017,0,8.01798597,4.60876337,200,5.99678976,3.69196977,4,7.52634453,5,True.
DummyDim3,AR,78,658,274-5737,yes,yes,300,8.3041931,2,6.99621661,6.07218798,0,7.39792435,3.61579267,200,5.74398332,5.27895446,3,7.08586287,6,True.
DummyDim3,MN,96,777,948-3170,no,no,0,0.0687913,1,2.47762053,0.01934463,6,3.16665604,7.20017429,300,2.57231428,5.9363782,5,2.87993406,4,False.
DummyDim3,AR,133,658,195-2953,yes,no,0,0.46549774,5,2.22001252,2.59166028,3,4.22714649,1.24981434,300,5.31440648,4.1310933,3,2.9231937,6,False.
DummyDim3,NY,31,788,135-4188,yes,yes,300,9.83007059,6,5.56408076,6.96214923,1,6.24157008,3.0661393,150,9.06521084,6.13284087,8,0.2063145,7,True.
DummyDim3,SC,56,836,598-2311,no,yes,300,4.01309663,5,6.25570117,4.22979579,6,3.51520314,3.85583765,150,4.09441058,2.33345864,6,3.50719531,5,False.
DummyDim3,NH,185,787,142-5540,yes,yes,600,3.12642507,1,2.598125,6.05811325,2,4.60171511,3.19329208,250,4.96610137,4.43818492,5,6.27654042,6,True.
DummyDim3,NC,164,786,714-3994,yes,no,0,4.77462855,4,5.63585194,1.54396198,4,5.01046986,4.33592144,50,5.64966892,4.74465812,4,2.4567869,7,True.
DummyDim3,IN,155,737,573-7341,yes,yes,800,0.87927867,1,5.29318298,5.1843764,3,2.81057437,3.33952034,200,1.53855489,3.62127668,4,10.8200555,2,False.
DummyDim3,MA,32,776,458-7886,no,yes,500,5.32768005,1,3.7974394,8.05585896,4,5.7642033,1.09537944,250,6.48723283,4.4107843,5,5.46526659,8,True.
DummyDim3,IL,57,737,279-4355,no,no,0,3.25567708,1,3.91196711,5.47810072,2,3.5584014,0.27980661,350,6.81479782,3.04202611,8,0.38835964,10,False.
DummyDim3,GA,129,716,241-7031,no,yes,400,13.5253665,4,8.1124553,8.95988918,2,8.939921,4.65206159,150,6.33261261,5.38384766,8,8.13045511,2,True.
DummyDim3,DE,121,686,634-1302,no,yes,800,2.55323581,3,4.47160419,4.5299526,2,3.98404059,3.30970942,400,3.67616033,3.84499863,8,2.28202544,7,False.
DummyDim3,LA,116,766,865-8200,no,yes,500,8.73109541,6,4.19910553,8.87809596,3,5.64471906,6.87908031,200,5.71148038,7.05984963,7,6.50727021,3,True.
DummyDim3,KS,85,758,918-6328,no,no,0,2.85622621,3,5.28161757,2.76693393,6,2.78046282,3.74168776,200,6.09992352,6.77497789,4,0.81941395,6,False.
DummyDim3,NJ,146,787,812-9161,yes,yes,500,7.5893393,1,8.32304455,5.62715998,6,4.35639361,6.91690119,250,4.72508001,4.02093869,5,5.97657947,5,False.
DummyDim3,MO,130,777,930-9896,no,no,0,0.41499417,4,2.9700993,1.56543864,5,3.21806957,3.99474704,250,2.97107856,3.27552174,5,2.95584579,5,False.
DummyDim3,IL,144,737,955-4368,no,yes,400,6.68954546,3,5.20395714,6.90659424,1,5.19769757,4.01712201,200,6.17172288,7.04903412,5,5.38609535,5,True.
DummyDim3,ME,10,776,400-9681,yes,no,0,7.01507938,5,5.03891352,5.48416306,0,4.57592674,2.72705806,50,7.3995982,3.59970228,8,0.62274988,8,True.
DummyDim3,KS,84,758,944-8788,yes,no,0,4.02374653,4,5.21936506,4.05301412,7,3.87781229,6.01205387,100,4.83641143,5.85997467,2,4.88575848,4,False.
DummyDim3,SC,116,836,201-2997,yes,no,0,9.7143471,0,7.0725485,6.93621447,3,8.59427598,0.77155875,250,7.37269672,5.42806233,4,5.06561664,7,True.
DummyDim3,IL,148,737,793-9245,yes,yes,600,0.07113049,3,1.49556211,1.0967629,3,4.02057435,6.74273438,300,2.08669854,4.71924438,6,3.1518626,6,False.
DummyDim3,NJ,119,787,548-8582,no,yes,200,6.52488735,5,0.24515079,0.23584623,4,0.94790515,0.5486283,250,3.62269953,5.20774326,4,0.2906352,6,False.
DummyDim3,DE,150,686,111-5958,no,yes,600,3.04031396,6,2.76261143,3.47629959,1,5.97564902,3.03195552,300,5.24088273,5.30876206,5,2.33298712,7,False.
DummyDim3,FL,11,707,347-7650,yes,no,0,6.11441042,4,5.40283284,6.66609647,1,5.3243119,3.71223219,150,4.08912406,4.61523943,7,6.30788072,5,True.
DummyDim3,IA,33,736,853-2682,no,no,0,11.8978648,1,9.28678768,5.5918861,1,8.57174078,4.24330087,150,4.85430371,6.16903331,6,8.53349827,2,True.
DummyDim3,MD,150,776,219-8492,yes,no,0,8.54314239,6,4.62767939,4.31703422,4,6.53470039,5.75418555,50,6.74899437,3.88063576,6,4.39916379,3,True.
DummyDim3,OK,118,797,199-4204,no,yes,300,7.24849163,5,6.35549349,3.24224994,7,5.54446683,6.65222176,100,5.40533506,6.06452121,4,4.68090256,4,True.
DummyDim3,TN,25,847,942-6293,no,no,0,11.203997,5,9.66663414,7.51984575,5,6.82221829,1.857511,200,7.84917892,3.78550855,7,2.32448008,6,True.
DummyDim3,DE,14,686,175-6350,no,yes,300,3.5487408,4,7.87494126,8.06073837,12,1.68038856,5.98071667,400,3.65789842,6.08591287,4,5.70076494,3,False.
DummyDim3,NY,54,788,776-3011,yes,yes,500,4.40176304,3,4.29474646,6.19781872,2,3.5522769,4.10705241,250,5.15476411,5.44720427,7,3.59986641,5,True.
DummyDim3,AR,1,658,783-8658,no,no,0,7.34794588,1,4.27428454,6.15844676,5,7.04417835,0.22142887,150,7.96586173,4.84276129,7,1.60179669,9,True.
DummyDim3,WV,94,878,941-4914,yes,yes,500,4.49816735,5,4.10810593,7.16356681,2,4.03265586,4.91803183,250,5.3471002,3.82909972,5,4.67624183,6,True.
DummyDim3,MD,176,776,979-2972,yes,no,0,11.7343656,2,6.87506805,5.62618811,0,8.60959184,2.64730533,50,7.61815409,4.39440754,7,3.42975271,5,True.
DummyDim3,CA,12,676,949-4107,yes,yes,400,6.7365184,7,5.45266611,7.09092232,4,6.58978223,5.60357197,200,4.91761524,4.71092427,2,8.05591933,4,False.
DummyDim3,PA,163,806,624-2882,no,no,0,1.15152807,5,2.39537493,3.19011878,3,4.42573602,3.46578308,350,4.90606358,2.94714413,5,2.64513236,6,False.
DummyDim3,VA,186,866,142-8717,no,no,0,8.91853003,0,7.12750196,4.93042723,0,5.36597119,5.47206104,150,6.39085987,5.23858525,5,5.60673923,6,False.
DummyDim3,UT,78,858,133-8408,yes,no,0,1.83981135,3,4.32573604,6.67057353,1,3.90962606,3.61156933,250,4.33480907,5.66932236,1,5.53790694,9,True.
DummyDim3,MA,24,776,378-2450,no,yes,300,6.52031961,4,6.78200208,5.58988352,4,4.42081565,3.25434443,150,6.74357535,4.75021958,5,1.87192502,7,True.
DummyDim3,VA,99,866,734-1819,no,no,0,6.97054998,0,7.47017589,7.40336314,3,3.7747209,5.56260283,350,5.20955896,5.19036903,7,5.00464222,6,False.
DummyDim3,OH,194,797,536-8567,yes,no,0,7.63053064,2,4.28667665,6.73449711,0,6.17908491,4.59104038,200,5.78528551,4.72379872,7,5.36479218,5,True.
DummyDim3,WY,56,878,341-3225,yes,no,0,6.78385427,3,6.12216582,5.89287061,2,6.53870582,4.32531177,150,4.77440337,3.95061105,4,7.29411153,5,True.
DummyDim3,HI,163,727,132-6570,no,no,0,9.1924533,2,4.87100722,6.77561695,2,8.87505515,2.11776735,200,6.60700705,3.82629888,6,6.54886448,5,True.
DummyDim3,KY,188,758,524-7008,yes,no,0,8.86310463,0,6.16276894,7.351538,1,8.35108104,2.8261651,250,5.579514,5.33602769,4,7.54579568,5,True.
DummyDim3,AL,149,657,588-8270,no,yes,600,10.1095247,2,7.46945313,7.74578353,3,6.15669118,6.4330294,200,6.96553678,6.27718706,4,6.75138035,6,False.
DummyDim3,MS,6,778,425-1154,yes,no,0,9.00210401,3,7.25977761,8.57316862,1,6.9366856,2.80675104,250,5.28229805,4.14224781,6,7.34319791,4,True.
DummyDim3,ME,126,776,700-4323,yes,yes,600,5.13932888,5,5.57762147,6.22334085,3,4.57176265,5.19584367,100,3.2699678,3.9327773,6,7.29504066,5,True.
DummyDim3,SD,189,836,940-4530,no,yes,400,0.35332901,3,1.85819631,1.30676107,4,2.85186549,4.37462351,250,4.59271567,5.77124659,5,0.87963162,6,False.
DummyDim3,WV,78,878,684-8406,yes,no,0,7.44204297,2,6.78960485,4.10798679,5,5.90551412,5.99119807,200,5.47462464,5.83573373,4,5.62280282,4,True.
DummyDim3,SC,92,836,578-9418,no,no,0,3.36091676,0,3.98453283,2.10674726,0,4.38037634,5.23227744,300,3.64080299,4.79396486,8,2.1840089,8,False.
DummyDim3,CA,4,676,553-7583,no,no,0,4.32006362,3,1.4190984,0.0046593,2,8.47696636,5.56775393,100,3.45240911,6.49990346,5,5.642898,6,False.
DummyDim3,MS,118,778,867-3702,yes,no,0,3.92058774,4,4.25275679,2.89534832,2,5.06194909,3.05316454,200,5.05226251,4.33708962,7,1.25869992,7,False.
DummyDim3,DC,5,686,178-3867,yes,yes,400,11.8778219,4,8.11331585,5.56756888,6,7.33606502,6.17701983,350,8.44333497,4.6762722,7,0.59676875,7,False.
DummyDim3,TN,150,847,993-9398,yes,no,0,0.68805593,3,1.61753969,0.73656355,1,4.51989338,2.70465628,250,1.74990805,3.74828755,9,2.29567349,7,False.
DummyDim3,MD,41,776,771-7515,no,yes,400,2.47244871,5,6.75186654,10.2911696,8,1.75204255,4.09940891,350,2.78523187,6.18124115,4,9.57771977,2,False.
DummyDim3,MD,71,776,679-8101,yes,no,0,6.24163468,4,2.75538051,1.05433901,1,7.50951014,5.92744826,200,7.19347143,4.87857646,4,0.02098732,8,False.
DummyDim3,MS,53,778,184-8111,yes,yes,700,1.20297697,2,1.21047056,4.38518638,4,3.43046957,1.38172182,200,6.8695878,3.53555316,5,1.07730464,11,True.
DummyDim3,KS,115,758,528-5179,yes,no,0,6.09067952,2,7.12014368,7.27336498,3,3.95359894,3.06285303,300,6.69078186,4.6662055,5,1.44600643,9,True.
DummyDim3,MA,128,776,622-8311,no,no,0,1.86287881,4,2.31180269,2.33291468,0,4.90754837,1.87952559,250,5.61107615,6.44639919,6,1.62992237,7,False.
DummyDim3,NM,17,787,438-5116,yes,no,0,3.48640305,4,4.4464766,5.57465235,3,4.07942236,3.94396556,250,4.60080395,5.96631983,5,5.06749785,5,False.
DummyDim3,MS,76,778,561-1610,yes,no,0,2.06833827,4,3.40235818,2.27941576,4,5.10545946,3.77188803,300,3.57599085,5.45853532,6,4.28347758,4,False.
DummyDim3,KY,129,758,832-2530,no,yes,400,2.37219192,3,3.76093626,2.82946011,6,0.4361,2.34702621,250,3.06495926,4.9169871,5,2.57450428,5,False.
DummyDim3,TN,101,847,629-8473,yes,no,0,1.15098096,3,3.87436955,1.53560189,6,2.83757292,3.60253866,300,5.3648661,5.67850642,6,0.5058668,6,False.
DummyDim3,SD,119,836,337-1896,no,yes,400,6.55388476,5,5.40326544,5.69152562,3,4.04715841,3.22433794,150,7.02079707,4.55333603,8,0.37001551,7,True.
DummyDim3,ND,57,786,182-2824,no,no,0,1.21599072,2,4.82839002,6.0220001,4,2.29117335,6.14353347,200,0.4918002,4.83780944,6,9.51147035,3,False.
DummyDim3,VA,146,866,646-2274,no,yes,200,10.1888526,6,7.8467496,5.61914917,4,5.9680285,2.60510121,100,8.21473145,5.43541754,8,0.1345816,7,True.
DummyDim3,NE,68,786,312-5047,yes,yes,600,1.95669369,2,6.82298683,4.83805631,8,1.60699605,4.8800946,300,2.68314313,5.38315974,6,4.72078619,4,False.
DummyDim3,CT,173,678,221-1990,no,yes,500,3.54543183,1,3.41208669,4.0169816,4,6.81946283,0.69041266,200,5.7350969,4.9264703,3,5.03585754,8,True.
DummyDim3,IA,157,736,620-7325,yes,yes,500,4.03855355,4,3.12160705,5.21070909,2,5.06821447,6.16098292,200,5.22153968,4.19255021,2,5.84258169,7,True.
DummyDim3,VA,99,866,625-9940,no,yes,100,10.210593,3,7.40016227,6.66805314,2,7.60509579,3.62056806,150,7.1074263,6.51902994,5,4.45372534,6,True.
DummyDim3,CA,135,676,466-8031,no,no,0,5.37504595,6,4.92579155,5.09429778,13,1.62150338,0.57989499,350,1.97170827,5.29584174,4,3.04681433,2,False.
DummyDim3,AR,191,658,793-3646,yes,yes,100,13.2611029,4,9.95755233,7.56743365,4,9.48761425,4.30587106,150,6.22892141,4.76846566,4,8.3586793,3,True.
DummyDim3,LA,39,766,124-9298,no,no,0,9.48862153,0,9.49763489,6.86252272,6,4.63317386,6.27302762,500,6.19418859,5.32192376,8,3.03270484,6,True.
DummyDim3,NV,41,788,125-5816,no,yes,300,6.56304872,4,4.99542807,4.53293654,1,5.03560867,1.76119701,200,9.3412002,5.53669475,5,1.68425015,9,True.
DummyDim3,WY,117,878,969-9976,no,yes,300,4.12778647,5,3.19047495,3.81772675,0,5.34239231,3.91945265,100,6.34373397,5.36310452,3,2.40696111,8,True.
DummyDim3,WY,173,878,657-5623,no,yes,200,7.89072942,2,7.11787151,6.07183514,3,5.61531627,4.60962601,200,5.99875408,5.40176485,5,4.23504494,6,True.
DummyDim3,KS,44,758,908-8927,yes,no,0,0.90418129,4,0.40609702,1.19297488,1,4.4234346,2.2243164,150,4.19180502,5.51364274,5,0.87287038,9,False.
DummyDim3,VA,61,866,151-5060,yes,no,0,0.78271527,2,5.61034667,4.21943329,8,0.66249565,3.78295231,400,2.09292552,5.63293849,7,3.73618904,4,False.
DummyDim3,CO,129,677,300-2840,no,no,0,2.33504242,5,3.06700925,6.77344291,6,1.39360869,2.84722689,350,2.0692627,4.71190646,3,8.6723082,2,False.
DummyDim3,KY,41,758,863-5312,yes,yes,600,6.7046322,4,4.06919442,7.40110033,0,6.3168301,5.00775356,200,4.5109949,4.41015405,6,7.75238011,5,True.
DummyDim3,CO,182,677,692-9766,no,yes,900,2.17186774,7,2.72330743,4.42888302,5,2.51486557,1.89065312,550,2.16182719,6.39383769,9,1.70219381,6,False.
DummyDim3,DC,56,686,508-8280,yes,yes,400,8.04772683,0,10.3888827,7.29951419,10,2.19139145,5.41328044,300,6.23550702,4.99102014,6,3.40597342,4,False.
DummyDim3,WY,30,878,469-4326,no,no,0,2.40638593,5,3.89471309,2.12239085,3,3.75936908,3.75470811,100,6.11224223,6.63297292,3,0.98592299,9,True.
DummyDim3,MS,154,778,639-3576,yes,no,0,1.88682344,4,4.81725115,4.86232762,5,2.98043094,4.54563526,150,2.94564955,4.06361899,4,6.78150551,3,False.
DummyDim3,VT,157,868,487-7567,no,no,0,3.42517267,8,3.28635319,7.90255243,0,4.286743,3.53389669,200,5.38047332,3.84607654,4,4.95175149,8,True.
DummyDim3,RI,116,827,520-5994,yes,yes,300,3.04603683,6,5.73159746,5.47126281,9,3.66118248,3.73792431,300,5.10756461,4.96000057,3,4.37659212,3,False.
DummyDim3,NM,185,787,857-7898,no,yes,300,7.33018204,2,5.73853768,4.21809148,0,6.28919453,2.56745565,100,6.5439061,4.14510623,6,3.5243732,7,True.
DummyDim3,MD,62,776,658-1617,no,yes,400,9.15339942,3,6.92387514,4.57961113,1,7.48048408,3.41053399,50,5.80962917,4.01096147,6,5.51420224,5,True.
DummyDim3,WA,120,876,754-8355,no,yes,400,4.96581312,5,4.71156029,6.01660883,4,4.45146574,4.45268676,250,7.17014115,5.14788356,3,2.99338489,7,True.
DummyDim3,RI,50,827,805-2107,no,yes,700,1.6492995,6,2.15683604,5.49871242,0,3.5761062,1.87444996,400,4.02010986,4.82844788,6,3.63004052,6,False.
DummyDim3,SC,90,836,934-5250,yes,yes,600,3.81156475,3,1.7790376,2.56842441,0,6.63829281,6.41501351,100,3.9441856,4.80639128,3,6.85172132,5,False.
DummyDim3,MN,4,777,560-7296,yes,no,0,5.84149773,4,6.26924805,4.66535746,4,5.49452713,3.11529692,200,7.37749535,3.58737776,2,2.25889925,8,True.
DummyDim3,OH,129,797,438-5584,no,yes,400,5.08068212,5,5.46934883,6.66425645,7,2.45748596,7.08615615,200,4.62934449,4.30677402,6,3.88005272,5,True.
DummyDim3,NH,126,787,712-5594,yes,no,0,5.58061854,2,4.63405357,6.17265237,0,5.77907527,3.58482833,250,5.66282874,5.29298194,4,5.21136241,7,True.
DummyDim3,ID,172,736,334-9728,no,no,0,2.34314444,2,0.77522218,1.50220165,0,3.90045361,3.30410848,100,3.54328678,5.91903302,5,1.54633048,7,False.
DummyDim3,DE,117,686,559-8227,yes,yes,900,0.12561927,1,1.30606626,2.1366277,2,4.40007117,2.49885037,300,3.26234122,4.70864038,7,3.43316748,7,False.
DummyDim3,OH,143,797,693-1245,yes,no,0,1.58675414,2,3.76402145,3.23460974,4,1.64543054,3.61486638,300,1.23478564,7.44296724,7,4.81452633,4,False.
DummyDim3,CO,186,677,538-8594,yes,yes,400,2.16895823,7,0.34952572,1.08557174,5,4.63122695,3.84433701,250,3.03874246,5.83536164,5,1.03422888,5,False.
DummyDim3,MN,191,777,244-7366,yes,no,0,5.63386248,6,6.71163152,10.3835968,3,5.05920654,3.07172668,400,4.09050021,6.24433256,5,7.84414801,5,False.
DummyDim3,VA,170,866,129-2853,yes,yes,200,1.14251228,4,4.10460315,5.96090122,6,2.27049497,4.58097202,200,4.75651602,5.41691868,1,6.57304168,4,False.
DummyDim3,ND,53,786,668-7832,no,no,0,4.93187944,6,5.89053442,6.22561052,5,5.7701991,3.98153835,350,4.20304572,5.39876899,5,6.12634452,5,False.
DummyDim3,MA,4,776,160-5286,yes,no,0,0.31530246,1,2.15706035,1.69480332,0,3.0628091,2.94461872,150,3.37711678,4.98830374,6,2.8122961,6,False.
DummyDim3,IL,108,737,974-7566,no,yes,300,3.47760785,3,4.79511336,3.78080087,6,3.69132121,5.53485482,200,4.88376553,2.98265813,4,3.84757622,4,False.
DummyDim3,MI,159,777,735-9394,no,no,0,2.08328936,3,3.32247706,4.03274218,1,3.00097316,2.94034892,150,6.1972894,6.07620146,4,0.84217292,9,True.
DummyDim3,GA,172,716,196-1053,no,no,0,7.53003977,5,6.60969665,4.0146575,2,7.03069833,3.12001247,50,5.90465993,7.15599242,4,4.53279505,6,True.
DummyDim3,LA,55,766,600-3035,no,no,0,6.97765036,4,6.59216753,8.1974991,2,5.43247438,2.0189356,250,7.10270423,4.41800283,5,2.79818053,8,True.
DummyDim3,AL,117,657,619-4236,no,yes,400,11.9234085,6,8.11482807,7.70425915,3,7.21729446,3.3599515,100,7.17114536,3.32343478,9,3.78598081,4,True.
DummyDim3,ID,63,736,277-3840,no,yes,300,4.14698077,1,4.58096622,4.94507015,1,4.24021786,4.60265406,250,5.26155647,6.59545017,4,3.7967954,7,True.
DummyDim3,OR,62,798,948-1134,no,yes,400,8.78782211,5,6.26860677,5.46772632,4,6.19142001,6.01621652,100,6.10933754,4.75164779,5,4.66901717,5,True.
DummyDim3,MI,150,777,263-8575,yes,yes,200,11.5769852,5,9.20281876,10.590615,5,6.36478341,3.55597006,250,6.31704507,3.66410246,8,5.65030861,4,True.
DummyDim3,MN,70,777,149-2915,no,yes,300,10.9933425,4,6.85889109,7.95989286,1,7.71845696,3.22774114,200,6.72079069,8.13105178,8,5.21183951,4,True.
