Dimension,State,Account Length,Area Code,Phone,Int'l Plan,VMail Plan,VMail Message,Day Mins,Day Calls,Day Charge,Eve Mins,Eve Calls,Eve Charge,Night Mins,Night Calls,Night Charge,Intl Mins,Intl Calls,Intl Charge,CustServ Calls,Churn?
DummyDim2,PA,117,806,124-1542,yes,yes,400,0.117269882,4,0.597394676,2.013975429,0,4.452262662,2.17568856,250,6.040800182,5.437152466,4,0.175140734,8,False.
DummyDim2,NM,92,787,383-9820,no,yes,300,10.53088534,5,6.761505228,8.115576869,1,7.714813777,3.799621402,150,6.458353925,5.419921167,6,5.315583985,5,True.
DummyDim2,VT,82,868,287-1650,no,no,0,2.094743801,1,5.669552391,4.391684326,4,2.150999017,1.696292537,250,5.832549095,4.764924579,4,3.852177902,5,False.
DummyDim2,IL,51,737,216-4959,no,yes,400,0.66773428,5,5.597943703,5.378923249,9,1.045896352,2.181509887,350,3.177236864,4.146476359,5,4.201615638,3,False.
DummyDim2,MS,98,778,640-8511,yes,yes,200,8.151197082,3,5.648119477,7.184685739,0,6.410767569,2.749997835,200,7.363586406,5.310778601,5,3.73451415,7,True.
DummyDim2,NH,154,787,858-9745,no,yes,0,11.44946869,2,9.076941437,4.655494542,5,7.588634301,4.905718351,150,7.369482058,4.650622681,4,3.840924405,5,True.
DummyDim2,MI,122,777,775-8121,no,no,0,3.687151494,7,1.686041012,3.801660445,7,1.858258693,2.585952466,400,2.048013675,6.450810494,5,4.358002343,3,False.
DummyDim2,FL,99,707,640-1340,no,yes,100,11.53545348,3,8.610349444,5.523725222,4,7.211519476,4.625775182,150,6.652296063,6.208800521,7,3.412345014,4,True.
DummyDim2,VA,40,866,556-7782,yes,no,0,1.17084023,3,1.96870814,2.330928892,1,3.936565437,3.621129392,150,4.793010981,5.128638373,4,2.704526429,6,False.
DummyDim2,OR,73,798,239-2401,yes,yes,700,3.027036685,5,4.363043096,3.047253057,5,4.852215017,4.244379789,350,4.803898813,6.903594667,5,3.391209391,5,False.
DummyDim2,OK,195,797,194-7012,yes,no,0,10.94148883,1,8.582256713,4.808905497,2,8.169497302,3.166619148,100,6.222550042,5.597854869,6,5.605181103,3,True.
DummyDim2,KS,140,758,654-6821,no,no,0,4.252731278,1,4.092043826,6.537537654,1,5.072577138,3.639174322,250,5.045483848,5.704290151,4,6.408801781,7,True.
DummyDim2,MO,48,777,890-2448,yes,no,0,3.876496592,3,2.974460117,7.84895152,1,4.230619937,2.756264581,250,5.927419762,6.353943417,6,4.093417239,8,True.
DummyDim2,IA,80,736,677-6308,no,yes,500,6.216406459,5,4.827671107,5.745930666,2,5.725781132,4.97337281,100,4.479264373,3.635857272,5,6.898173993,4,True.
DummyDim2,RI,2,827,876-3774,yes,yes,700,1.8466295,4,3.927359337,1.008725107,4,4.553655955,2.356611697,350,4.387887932,5.270108454,9,0.76386093,6,False.
DummyDim2,MO,55,777,582-3883,no,no,0,11.87399286,5,7.830875641,7.474178798,2,7.955476786,4.069517885,100,6.46903979,5.628250198,7,6.066328262,4,True.
DummyDim2,NC,174,786,750-3219,yes,yes,900,1.178199667,4,3.906289555,5.928912817,4,2.295673838,4.045138881,350,0.239303287,5.816194011,6,9.711217947,2,False.
DummyDim2,NM,140,787,247-4332,yes,yes,100,11.88587315,3,6.988119848,4.656385754,0,9.65219151,4.16021065,0,7.533974874,4.986299974,3,5.103144122,6,True.
DummyDim2,AK,20,657,991-6449,yes,no,0,1.345399839,3,7.054366107,6.220600398,10,1.269089382,5.597490869,450,1.91379625,4.521480047,6,6.387047168,2,False.
DummyDim2,WI,93,877,586-3357,no,yes,400,4.521234317,4,4.117713077,2.102567956,2,4.521354896,4.42087187,50,5.830712546,5.858958407,6,1.155675395,8,True.
DummyDim2,AL,71,657,254-6889,no,yes,500,6.044673741,3,4.996318754,5.033355923,3,5.317290425,5.228193083,300,6.838350165,3.927973419,4,2.978239906,7,False.
DummyDim2,CT,194,678,176-9722,yes,yes,600,2.979052389,0,3.286177276,3.902056452,0,3.981430377,4.896323121,250,5.34243127,5.444968395,4,3.589780098,8,False.
DummyDim2,MA,20,776,542-7225,no,yes,400,1.978110682,4,5.052229282,6.358468126,6,2.823597227,4.639993802,250,3.414298023,2.705606229,2,8.95618756,2,False.
DummyDim2,NE,135,786,315-1335,yes,no,0,4.69660567,4,5.99931669,3.637211304,4,5.190542437,3.516447898,150,5.18420788,6.092390462,3,4.349764193,6,True.
DummyDim2,GA,162,716,256-5344,no,yes,400,2.235465271,4,1.332553415,3.697732372,2,4.956894811,1.131493054,150,6.513527728,4.177091461,6,0.571412786,9,False.
DummyDim2,FL,99,707,562-9922,yes,yes,500,3.571118606,4,3.783958177,1.29143371,2,6.069098141,4.287831236,200,4.284149175,4.985263627,5,2.164663124,7,False.
DummyDim2,LA,90,766,524-7882,yes,no,0,0.607289851,3,3.26905071,3.741790689,2,3.355006675,2.222053395,250,4.377446111,5.571017702,4,4.703694,5,False.
DummyDim2,RI,110,827,945-2130,no,no,0,11.94849359,4,7.431842923,6.755861252,0,7.75375647,2.653137295,150,7.874644752,5.20582982,9,2.351930499,6,True.
DummyDim2,IA,123,736,675-7454,no,yes,600,5.545423099,4,4.978378855,5.728277435,0,5.475182062,2.843517134,250,5.513853277,4.374178903,7,3.456954414,7,True.
DummyDim2,IN,79,737,880-8379,yes,no,0,2.986671153,0,1.183260803,0.280633247,2,1.29509176,0.756980214,200,3.918103195,5.365483618,7,0.540207332,9,False.
DummyDim2,VA,69,866,888-4738,yes,no,0,1.867069321,3,2.149261029,4.917708189,2,3.833818938,1.199006796,250,6.654545739,5.131707983,5,1.125010886,9,True.
DummyDim2,TX,43,848,786-1981,no,no,0,5.462053297,2,6.330424525,3.959208352,7,4.847905618,8.798108877,300,2.415830053,4.29010976,5,6.672567861,4,False.
DummyDim2,MO,93,777,986-7065,yes,yes,700,3.808807463,2,1.068555896,2.431920806,4,7.270484288,3.465197154,100,5.667473863,6.704638345,3,5.43808554,7,False.
DummyDim2,ME,78,776,213-5120,no,yes,700,10.70328271,2,5.39469104,7.535299636,0,8.337693941,8.155071333,200,5.08387388,5.430505085,5,9.602791352,5,False.
DummyDim2,CT,198,678,831-7611,yes,yes,700,3.804054367,2,4.086472564,3.925173875,3,4.370805322,6.738272812,400,3.591955027,4.726577303,8,1.84657359,7,False.
DummyDim2,NV,83,788,429-9075,no,no,0,5.10198017,2,5.297874959,5.393842095,4,4.269149737,5.898803197,400,5.228164685,2.989244591,6,2.599844316,7,False.
DummyDim2,LA,177,766,153-3012,no,yes,500,5.251442242,1,3.551375077,4.655741384,0,4.154326939,4.191150563,200,6.479507383,5.621092731,7,0.971637342,8,True.
DummyDim2,AZ,199,659,800-1610,no,yes,200,5.446306103,5,2.557002523,4.460644123,7,0.040581865,1.014503855,250,1.127544169,3.458242488,4,6.472059268,2,False.
DummyDim2,PA,13,806,461-2596,yes,yes,400,0.135201949,1,3.519115484,3.618389647,5,1.907975312,5.845837449,250,2.952728187,3.846917717,4,5.384141311,4,False.
DummyDim2,OH,157,797,720-1436,no,yes,100,10.89923095,4,9.982387499,6.337348379,6,7.484734814,4.800408461,150,4.907550165,4.313043031,5,7.180154668,3,True.
DummyDim2,ID,161,736,798-3361,no,no,0,4.183366363,4,5.385520987,5.656057278,5,3.942860401,4.525541667,250,4.580362533,5.163458904,5,4.457173277,5,False.
DummyDim2,AL,47,657,455-6344,yes,no,0,3.750855926,1,1.988075413,3.799135824,5,0.199420722,4.68909042,300,3.102832427,4.289979584,2,4.673489531,5,False.
DummyDim2,MN,120,777,849-4248,no,yes,300,5.067739216,1,7.157377155,4.396244304,3,4.879994366,2.082137539,250,5.336997744,4.170062526,5,3.735151105,6,True.
DummyDim2,TN,127,847,234-6830,no,no,0,2.578434075,3,0.277411548,0.621795362,2,2.660295444,3.326750384,300,3.931553575,5.002057214,5,0.667789854,7,False.
DummyDim2,CO,51,677,530-2934,yes,yes,400,7.535174715,3,6.966040467,3.866781844,5,5.084761865,5.549879787,100,5.14602939,3.671349791,6,4.328375691,4,True.
DummyDim2,NV,24,788,863-4747,yes,yes,200,7.514620835,4,6.893814816,6.754833839,3,4.803355169,2.922806206,200,6.588861231,4.22711376,8,1.274749113,7,True.
DummyDim2,DE,33,686,291-7408,no,yes,700,0.854483377,2,4.958971038,3.800313665,7,1.963884024,4.440528337,450,3.864353954,4.349945252,6,2.896490707,4,False.
DummyDim2,AK,113,657,480-9592,yes,yes,600,0.782121331,2,5.205675373,5.262374771,6,1.513806361,3.593502153,400,3.653722806,6.489434307,7,2.880160603,5,False.
DummyDim2,VT,182,868,148-4720,yes,yes,500,4.666779517,0,6.66181411,6.204288878,5,2.58645883,5.740598588,250,4.016629447,5.172386108,5,6.606191095,4,False.
DummyDim2,NV,168,788,750-3318,yes,yes,800,5.427479693,1,4.683032707,4.08166435,1,5.799545086,3.869529565,200,4.674688057,4.382407115,6,5.167562474,7,False.
DummyDim2,ID,44,736,558-8855,no,no,0,1.869509832,3,3.143568897,1.392094034,4,1.603362347,1.107216266,200,3.775621989,3.672146237,6,0.219949699,6,False.
DummyDim2,KY,108,758,700-3385,yes,no,0,8.018662062,3,5.559914005,5.731185438,1,5.568207651,3.396843773,150,7.031477708,4.613301918,7,2.460583226,6,True.
DummyDim2,MO,171,777,835-4356,yes,yes,500,1.580271675,5,3.951505961,5.656595456,4,3.447338441,3.410434505,350,3.814098085,3.986242163,6,3.323574138,6,False.
DummyDim2,IA,60,736,122-5145,yes,no,0,6.35244519,4,2.014429378,8.054847417,5,6.386954052,2.947875069,150,5.824294313,5.353624265,7,6.389093873,6,True.
DummyDim2,SC,183,836,659-3345,yes,yes,600,1.684442719,4,2.37479951,2.339493746,3,5.028874668,5.300347281,300,3.282642875,3.903109491,6,3.407163712,5,False.
DummyDim2,AR,149,658,534-5322,no,no,0,7.950453451,2,6.508308189,8.586243294,1,6.786835068,1.862868043,200,5.135587103,4.965737611,6,7.885267195,5,True.
DummyDim2,OK,171,797,683-2067,yes,yes,500,0.859836989,2,2.926582124,2.473185963,2,2.163214813,2.490455288,250,3.230649572,4.043238645,7,2.144311698,6,False.
DummyDim2,CO,52,677,776-2916,yes,no,0,4.413527323,2,4.145490011,4.673214006,0,5.035410652,3.309545144,350,5.014454503,4.847986079,8,2.811882551,7,False.
DummyDim2,AR,144,658,889-8178,yes,yes,500,7.458814967,3,6.583111243,4.496101217,5,5.490363486,4.814528312,300,7.109437099,6.869146697,5,1.662744502,7,False.
DummyDim2,MN,79,777,591-4219,yes,no,0,7.536587521,1,3.97453941,4.072852885,2,7.880298649,6.975746321,300,4.35346587,3.953597297,7,5.287989398,8,False.
DummyDim2,LA,151,766,866-5109,no,no,0,2.556994247,5,1.994900256,2.892537183,0,6.38139201,4.141805756,300,3.053252105,3.642855219,8,2.654497087,7,False.
DummyDim2,MO,136,777,195-9750,no,yes,400,6.152208669,4,6.224183509,3.424067099,7,5.708567021,8.167077213,50,3.511096447,3.208191169,2,8.688400889,3,True.
DummyDim2,KS,164,758,414-5551,yes,no,0,4.140002104,1,3.87702329,6.66253362,3,5.325697665,2.12773129,350,4.378586137,4.5169914,8,5.510889175,8,False.
DummyDim2,MS,51,778,648-4359,no,yes,200,5.009147106,2,6.106870378,5.395562847,3,3.818967517,2.678330324,250,6.889642403,5.209351431,5,0.157825962,9,True.
DummyDim2,WI,132,877,219-5958,no,no,0,9.694078673,1,6.713320719,7.473670999,0,8.627106507,3.473400524,200,4.406921371,6.342299965,6,10.42120203,2,True.
DummyDim2,MN,86,777,315-7690,yes,yes,700,3.932101848,1,4.154654745,5.417275526,1,4.220055017,3.774643298,250,4.759455927,6.754927139,6,3.691034738,8,False.
DummyDim2,KS,140,758,260-9691,no,yes,500,7.749941618,5,5.282886334,5.930149438,2,6.384660856,5.932567523,50,4.449896211,4.306957048,5,8.118495002,4,True.
DummyDim2,OR,137,798,444-1466,no,no,0,11.5916963,3,5.865394732,8.43082414,2,9.051715362,3.027863867,150,6.851154854,5.256999416,7,6.708014722,4,True.
DummyDim2,NC,27,786,131-7460,yes,no,0,2.638502103,3,8.970366954,5.90450718,11,0.742640098,2.375067097,400,4.580445711,6.846956929,6,2.514571139,3,False.
DummyDim2,OR,29,798,244-9603,yes,no,0,5.534511078,3,7.300417541,7.020839704,4,3.981862118,2.36992307,300,5.548167364,5.521509151,6,3.903196111,6,False.
DummyDim2,HI,153,727,453-1564,no,yes,100,9.391360377,2,7.133998814,6.607212002,0,7.793013204,1.545833281,200,7.084024706,4.372646901,5,4.402610584,6,True.
DummyDim2,TX,27,848,512-2707,no,yes,700,7.756841125,0,4.797552084,3.230343337,1,6.92621901,7.245022405,100,4.385167149,4.208050944,6,5.547318755,7,False.
DummyDim2,CA,130,676,731-8417,no,no,0,4.14969092,4,1.549151334,3.647525726,2,6.441581435,3.624334384,150,5.522070291,7.200366547,5,5.129620562,6,True.
DummyDim2,WV,99,878,990-2436,yes,no,0,8.439891343,6,6.509883375,4.908701559,5,6.205637901,5.068467272,50,7.60102031,4.71734711,3,2.156257047,7,True.
DummyDim2,WI,32,877,453-2258,yes,yes,1000,2.772506537,2,5.155982266,5.869347149,2,3.854299003,4.760915863,400,1.10992916,4.720448395,9,7.000304421,5,False.
DummyDim2,NY,85,788,745-4809,no,no,0,8.934940282,5,4.284309119,6.635122993,1,6.307623955,5.53057096,100,5.017208054,4.868164732,10,6.061391218,3,True.
DummyDim2,VT,134,868,114-7878,no,no,0,13.64752239,1,9.055602648,7.54326721,0,9.008373217,3.023523387,150,7.632026533,4.349759785,6,5.045708494,5,True.
DummyDim2,ND,183,786,602-8296,no,no,0,4.951443208,3,4.368305251,2.906441936,0,6.204209086,4.828021076,250,4.059841836,3.961140549,7,3.842943762,7,False.
DummyDim2,AK,59,657,842-6151,no,yes,400,0.094679137,5,2.676748272,2.218511696,5,3.58942988,3.473932163,300,3.835317429,3.635844959,5,2.617814368,4,False.
DummyDim2,TN,89,847,513-9390,no,no,0,1.243991847,5,1.444540702,0.522060374,6,3.903203043,4.946116979,350,3.004162943,6.223144359,5,2.369322616,4,False.
DummyDim2,MS,161,778,974-8255,no,no,0,10.97944848,0,7.971990012,7.160548032,1,7.463517773,3.264215959,200,6.94784945,5.540715456,6,4.238154136,5,True.
DummyDim2,HI,145,727,954-9632,yes,no,0,4.433946225,4,3.850073043,6.1644122,1,4.842565851,3.919256002,300,5.555329636,3.150420718,6,3.087943128,7,False.
DummyDim2,CA,168,676,413-2370,no,no,0,10.25425373,3,8.883516245,7.860556258,2,6.729676465,2.890222655,200,5.514178567,3.63580099,7,6.053839673,5,True.
DummyDim2,AR,145,658,410-5499,yes,no,0,9.33507441,0,5.836897703,4.74215674,2,8.803146401,3.777307463,100,5.408091386,5.785856435,5,7.608357763,5,True.
DummyDim2,NV,116,788,921-6935,yes,no,0,7.676941053,2,6.807654338,6.182222288,4,6.350307661,5.706891455,200,4.160911712,4.406612432,4,7.798658177,3,True.
DummyDim2,NY,169,788,539-7197,no,no,0,8.637488266,4,6.15295923,5.698726741,1,7.331859363,0.996619161,150,7.457521845,6.806321888,6,3.336344412,7,True.
DummyDim2,VT,57,868,388-8558,yes,no,0,7.935873637,4,3.959684641,5.63998618,0,7.062839993,3.918374863,250,8.760670928,4.621756835,4,1.99249625,8,False.
DummyDim2,VT,3,868,725-7101,no,yes,100,0.61703887,6,3.065934531,5.73817968,5,3.170025057,3.974713757,250,3.710330909,4.307189149,4,4.021940971,5,False.
DummyDim2,NE,107,786,287-1842,no,no,0,1.223824674,3,4.326601679,1.553138346,3,2.803363209,4.160634752,150,3.727497276,5.947411063,5,3.322759739,6,True.
DummyDim2,RI,193,827,897-4057,yes,no,0,0.644329751,4,4.595027129,8.865987763,2,2.038894819,0.945576991,350,4.019695166,4.798048519,5,6.875131792,5,False.
DummyDim2,NV,7,788,180-7256,yes,yes,700,2.113868563,5,1.33992839,0.430458478,1,5.117602162,1.445938538,300,4.646797625,4.281622039,5,0.638368116,7,False.
DummyDim2,PA,34,806,237-8891,no,yes,500,4.734691248,2,3.31016138,6.764068074,1,4.870385858,2.660519216,250,5.891438393,5.682280331,6,4.289226156,6,True.
DummyDim2,VA,6,866,337-8494,yes,yes,600,9.904341586,7,6.468587813,6.75051553,3,8.130115085,4.654777623,350,7.166630022,4.918597799,6,2.406069505,8,False.
DummyDim2,NH,85,787,127-9630,no,yes,300,2.760630546,6,3.225327293,4.712368865,1,4.616557542,0.047155672,300,7.362362108,6.544505352,6,0.583276003,8,False.
DummyDim2,KS,187,758,703-4351,no,yes,300,2.856606177,4,5.885833034,4.987400233,5,3.146906061,3.110460277,250,5.202625312,4.210392768,4,2.614434763,8,True.
DummyDim2,DE,156,686,555-9743,yes,yes,1000,1.931108708,2,4.486905188,1.938553521,5,4.190337265,6.873541193,400,0.589209531,6.238597947,10,4.272364845,4,False.
DummyDim2,PA,96,806,795-3189,no,yes,200,1.403985256,3,3.020205467,4.147559959,4,1.587545377,2.319948423,150,4.161155315,5.919894214,2,5.117816496,5,False.
DummyDim2,CA,28,676,614-5668,yes,yes,400,9.697617467,4,6.478476482,8.746120758,0,7.232995165,3.152063673,250,6.396778079,2.751234914,6,6.411657402,4,True.
DummyDim2,NY,198,788,925-6000,yes,yes,600,1.816485882,4,2.705730405,2.790770062,3,3.071648436,3.114852435,150,1.350719509,5.845825762,3,8.525105826,3,False.
DummyDim2,VA,158,866,515-3790,no,no,0,2.82899086,5,2.127231456,5.188367201,3,5.549854816,2.00254563,300,5.436401163,4.793620651,6,1.737616137,11,False.
DummyDim2,MS,169,778,621-2491,no,yes,500,3.253785326,4,4.271001504,4.31197952,2,4.594271936,3.949415781,250,4.786558883,2.440628038,5,3.187033705,7,False.
DummyDim2,PA,186,806,550-3044,no,yes,200,5.860307792,4,7.154106764,9.038487116,1,4.007243193,0.13664194,350,8.032937959,4.020286421,5,0.032697229,10,True.
DummyDim2,WY,128,878,332-1643,yes,yes,700,0.252720377,4,2.748402345,3.799341943,3,3.550477005,3.858699996,350,2.093565045,5.074322419,6,4.985107267,5,False.
DummyDim2,IN,170,737,424-6809,yes,yes,700,0.798519157,4,2.376014021,3.32951993,0,4.656153981,2.134849224,300,3.597397342,3.878533363,6,3.411121155,6,False.
DummyDim2,DC,28,686,597-2896,yes,no,0,4.89560543,2,4.511353145,6.052490039,1,5.603234252,3.313916344,200,4.967861669,3.893002877,4,5.283998977,8,True.
DummyDim2,HI,155,727,521-8380,yes,yes,400,3.988270009,3,3.176522607,5.882807958,0,4.418177841,3.211996371,200,6.727125468,6.655041359,4,2.011580879,9,True.
DummyDim2,MA,74,776,747-4139,yes,no,0,6.737764666,3,4.220165319,4.984094818,0,6.128283851,4.23908255,200,6.690425252,5.711875928,6,1.788582819,8,False.
DummyDim2,LA,38,766,777-9397,no,no,0,4.343149185,4,6.048965611,2.856889827,8,4.166852093,6.459132682,150,4.15502796,5.39714479,4,4.727594826,4,True.
DummyDim2,NJ,21,787,509-8965,yes,no,0,3.657769832,5,4.617681825,4.341112399,3,4.981278727,2.906956977,250,5.611471795,5.538939875,4,3.511567879,7,False.
DummyDim2,MA,21,776,329-8757,no,yes,200,13.87101977,4,9.992995468,7.1195467,5,8.253025174,4.623274243,100,5.659331325,4.576526588,9,6.239681334,1,True.
DummyDim2,AZ,108,659,411-5817,no,yes,300,3.985301294,2,4.918008056,6.489205401,1,3.823340035,3.206919871,250,5.782852246,4.125363141,5,2.915975687,8,True.
DummyDim2,AK,96,657,709-4356,no,no,0,7.825095257,3,6.327518274,3.910839388,5,3.711558991,5.973246286,100,6.139834283,4.670561351,9,0.975087242,4,True.
DummyDim2,SC,178,836,482-6924,yes,no,0,4.11359839,5,5.306281106,6.166345935,5,4.575185303,5.724720713,200,3.270629906,3.867966087,4,7.696786028,5,False.
DummyDim2,MN,39,777,239-3221,yes,yes,400,3.099331719,3,5.531346406,5.881317231,4,3.06007513,4.474727824,200,4.163533427,4.680788936,4,6.508244523,5,False.
DummyDim2,ID,182,736,634-6572,no,yes,500,5.168287051,1,5.054086944,7.075764713,1,6.463226142,3.146306086,250,4.247227168,5.125064733,3,8.928371384,6,True.
DummyDim2,UT,144,858,636-1485,no,no,0,7.439339906,3,6.773902908,5.473896392,4,4.916982286,4.013776031,200,7.826982822,4.019315537,4,0.693787347,8,True.
DummyDim2,LA,14,766,188-9608,yes,yes,500,1.25779992,4,1.991570022,6.520974695,1,3.466043294,2.576924406,300,6.692676994,5.818133846,2,2.395711676,10,True.
DummyDim2,ID,97,736,126-1766,yes,no,0,9.459024514,2,7.506237185,6.035873307,2,7.777622176,3.956773179,150,4.141740874,5.120698482,7,8.153480276,2,True.
DummyDim2,NH,86,787,308-8786,no,no,0,6.383968534,3,6.074151873,6.788121552,4,5.483487132,7.432454457,300,3.345745129,4.388048282,4,8.728950426,4,False.
DummyDim2,PA,47,806,655-6041,yes,yes,700,2.35283848,1,5.525398187,5.074514013,1,2.903046264,1.955708506,250,4.060149831,4.661052578,6,4.707690083,7,False.
DummyDim2,MA,75,776,365-3607,no,yes,700,0.903566417,2,3.021137506,2.141489454,2,3.231403609,4.219906434,300,2.428786904,6.242534388,10,1.317438091,6,False.
DummyDim2,VA,3,866,171-5093,no,yes,300,10.11473145,3,7.453133727,4.148212559,1,6.966950978,1.400911898,100,8.569124864,5.955867517,7,0.062535,7,True.
DummyDim2,IN,122,737,895-5250,no,no,0,4.575369948,4,6.531536093,7.860523039,5,2.105694507,2.998887008,350,7.40900124,4.682988404,5,0.427370573,9,True.
DummyDim2,CA,38,676,257-7884,no,no,0,0.594079331,3,1.853837491,2.315237335,5,1.990036199,3.415553498,300,5.587867158,7.077889048,5,0.242046819,5,False.
DummyDim2,AL,9,657,299-1356,yes,no,0,5.460548657,4,4.964246437,4.683292458,3,4.998191213,3.127461358,250,7.291615053,3.381540783,5,0.366257532,7,False.
DummyDim2,MO,89,777,271-6946,no,yes,800,3.368387499,7,3.041023722,3.071497311,4,3.686330455,6.003786047,50,4.501684716,5.35355037,6,4.272042341,5,True.
DummyDim2,UT,39,858,492-6999,yes,no,0,4.060265504,4,3.935881645,6.38449768,4,0.180778496,0.320156593,350,0.623906833,4.995680386,9,5.389737339,4,False.
DummyDim2,AR,30,658,100-5224,no,no,0,8.928784149,4,6.103600938,2.863237028,3,8.702207217,5.268437609,0,4.771084221,4.222678862,4,7.559207159,3,True.
DummyDim2,MD,135,776,931-6170,yes,yes,200,8.05206193,3,8.173919502,7.399918158,3,4.925520009,1.899542912,250,6.720120453,5.509375784,7,1.872892529,7,True.
DummyDim2,MD,53,776,804-3649,yes,yes,600,9.689907364,5,4.499984286,6.812739723,0,7.480399067,3.835961414,150,7.219148274,4.348381784,7,5.268019314,4,True.
DummyDim2,SC,100,836,660-6654,no,no,0,5.686216157,3,4.173494034,6.465437496,2,4.87665988,6.051706086,250,5.115905069,4.688038083,5,6.028739477,5,True.
DummyDim2,IL,39,737,515-6069,no,yes,400,5.723371893,3,3.802818655,5.37491133,3,6.174349758,0.812691687,150,7.209131299,4.570586959,6,2.181339609,8,True.
DummyDim2,RI,40,827,267-2591,no,yes,600,4.068037334,6,5.246092761,2.011075862,11,2.740318279,8.282605536,100,4.347705991,6.239824053,5,3.649019534,3,True.
DummyDim2,OH,79,797,921-1235,yes,yes,600,4.106228937,4,2.757659023,2.204409489,0,5.889324292,2.88389343,150,8.104107337,5.402526517,2,1.467065562,9,True.
DummyDim2,MS,188,778,377-3618,no,yes,600,2.920394376,4,6.546967092,6.144324272,7,2.87742604,3.978926811,350,2.473641279,5.550437083,8,6.03263011,3,False.
DummyDim2,AZ,133,659,592-3518,no,yes,400,2.882620403,4,1.772598156,2.084430753,3,1.916805865,1.896800132,200,3.138432915,4.48170552,4,2.946738011,5,False.
DummyDim2,OH,138,797,440-7096,yes,no,0,4.089216299,4,3.903582972,3.265965235,0,5.415101812,2.774851671,250,6.381724477,5.737970768,6,0.391433414,9,False.
DummyDim2,IN,56,737,452-5959,no,yes,200,9.985060199,4,8.596356949,5.603399557,4,6.010158607,3.361136674,150,6.345916121,4.709837367,8,2.60725463,5,True.
DummyDim2,AK,16,657,270-6205,no,yes,600,2.998827137,1,5.190509881,3.14553741,5,3.449604755,6.428366413,250,3.093064895,4.969707515,5,5.723621165,4,False.
DummyDim2,OK,101,797,789-8656,yes,yes,1000,6.086414383,3,3.855916137,5.073254356,1,7.422927216,5.803802826,300,3.648607515,6.336923564,6,7.643998692,6,False.
DummyDim2,TX,46,848,762-1853,yes,yes,600,9.646538354,0,6.311015522,4.032927518,0,5.969430118,7.875726068,100,5.307703919,4.971029483,7,4.177445923,7,False.
DummyDim2,IL,116,737,727-4603,no,no,0,5.354936072,0,4.39598482,2.867450839,1,4.938782347,5.628990794,200,5.646390926,6.813380928,5,3.302568259,6,False.
DummyDim2,HI,51,727,645-5618,no,no,0,4.083093322,1,4.88782525,4.740304684,1,3.033475682,3.18496695,200,7.192147667,4.249407444,4,1.300293162,8,False.
DummyDim2,OK,107,797,479-8187,yes,no,0,4.254150444,1,4.252044026,4.825164592,0,4.364420815,4.259034658,300,4.284820969,3.454340831,8,3.42129162,7,False.
DummyDim2,MO,29,777,141-8258,no,no,0,4.43357936,3,5.025593684,3.909011239,4,5.045750273,5.058732977,400,4.331583114,4.280235536,7,2.217830271,6,False.
DummyDim2,LA,130,766,635-6180,yes,no,0,7.67459598,4,6.665467217,6.276851134,5,4.210399441,4.010715486,200,6.214692155,5.908564091,9,1.651407763,5,True.
DummyDim2,UT,70,858,670-8090,no,no,0,3.415428306,3,0.979708496,0.10726054,3,2.39260269,2.24249712,200,3.19170826,5.331563486,5,1.290444784,6,False.
DummyDim2,NV,168,788,139-2815,no,no,0,3.500625802,5,2.80899853,2.997150907,0,6.434818482,1.289879065,250,6.841944251,4.255385621,5,1.490147987,8,False.
DummyDim2,NV,55,788,319-8177,yes,yes,800,1.559334911,4,2.847966967,5.666196133,2,2.038418319,1.008439765,400,3.471373545,4.487351014,6,4.446726349,5,False.
DummyDim2,MD,178,776,937-9929,no,no,0,4.153946594,4,2.516517593,5.321229823,1,6.129060326,3.900966759,200,6.504994346,5.351170823,2,4.007925499,9,True.
DummyDim2,MD,133,776,474-8292,yes,no,0,0.242692683,4,4.189358664,5.457604013,8,1.726802466,4.824764676,400,2.094933416,4.3916487,6,5.418578077,3,False.
DummyDim2,NE,19,786,984-7232,no,yes,400,0.598414879,4,2.63065145,1.324419464,3,3.281204242,4.358745025,150,2.484052993,6.38048441,5,3.546215374,6,False.
DummyDim2,MS,183,778,195-9026,no,no,0,9.246195513,2,7.627485466,3.317471957,4,7.631998164,5.281249807,50,5.166530583,4.763554593,4,6.742954399,4,True.
DummyDim2,NM,82,787,371-9621,no,yes,700,5.640631984,5,7.458319695,6.502491871,7,4.432347453,5.632676608,350,2.011646925,3.275029513,9,5.952758986,4,False.
DummyDim2,AZ,12,659,522-1142,yes,yes,800,5.336233283,1,4.167358207,4.544072262,0,5.471078318,5.588430666,350,4.53739692,6.173600502,8,2.245508304,9,False.
DummyDim2,NY,67,788,373-2121,yes,yes,500,2.984041589,1,5.949989877,2.592261049,4,3.36873028,2.776644088,250,5.441649883,5.139124701,5,1.789995342,7,True.
DummyDim2,WY,33,878,854-4183,no,no,0,1.322292119,4,0.336259522,1.417183701,1,4.864119853,1.103381968,250,4.346469772,5.251780412,6,1.627750344,7,False.
DummyDim2,MO,68,777,445-9975,yes,no,0,2.830815235,4,5.098778781,4.932170888,4,4.273858418,3.384176897,300,3.28685685,4.589784703,6,5.142244352,5,False.
DummyDim2,CT,85,678,915-1251,yes,no,0,0.371962516,4,0.784085407,0.568632148,0,5.137175946,2.542215756,350,4.551241373,5.034482465,9,1.85171808,9,False.
